GAS DAY STARTED ON,GAS IN STORAGE(TWh),% FULL,TREND,INJECTION(GWh/d),WITHDRAWAL(GWh/d),WORKING GAS VOLUME(TWh),INJECTION CAPACITY(GWh/d),WITHDRAWAL CAPACITY(GWh/d),STATUS
2013-04-15,1.6439,"18,51","-0,14",0,12.41,8.8826,89.98,184.57,Confirmed
2013-04-14,1.6395,"18,46","0,00",0,0,8.8829,89.98,184.58,Confirmed
2013-04-13,1.6364,"18,46","-0,05",0,4.87,8.8664,89.82,184.24,Confirmed
2013-04-12,1.63,"18,46","0,08",7.46,0,8.8317,89.46,183.52,Confirmed
2013-04-11,1.6428,"18,46","0,00",0.02,0,8.9007,90.16,184.95,Confirmed
2013-04-10,1.6428,"18,46","0,00",0.01,0,8.9009,90.16,184.95,Confirmed
2013-04-09,1.6427,"18,46","0,00",0,0,8.9007,90.16,184.95,Confirmed
2013-04-08,1.6427,"18,46","0,00",0,0,8.9006,90.16,184.95,Confirmed
2013-04-07,1.6427,"18,46","0,00",0,0,8.9006,90.16,184.95,Confirmed
2013-04-06,1.6428,"18,46","1,01",90.17,0,8.901,90.17,184.96,Confirmed
2013-04-05,1.6428,"18,46","0,00",0,0,8.9009,90.16,184.95,Confirmed
2013-04-04,1.6427,"18,46","0,00",0,0,8.9006,90.16,184.95,Confirmed
2013-04-03,1.6426,"18,46","0,00",0,0,8.9,90.16,184.93,Confirmed
2013-04-02,1.641,"18,44","0,00",0,0,8.8987,90.14,184.91,Confirmed
2013-04-01,1.6391,"18,42","0,00",0.01,0,8.9002,90.16,184.94,Confirmed
2013-03-31,1.6365,"18,39","0,00",0.03,0,8.9002,90.16,184.94,Confirmed
2013-03-30,1.6813,"18,89","-0,18",0,15.93,8.901,90.17,184.96,Confirmed
2013-03-29,1.7184,"19,31","-0,31",0,27.53,8.9002,90.16,184.94,Confirmed
2013-03-28,1.7904,"20,12","-0,57",0,50.92,8.8977,90.13,184.89,Confirmed
2013-03-27,1.8596,"20,91","-0,60",0,53.51,8.893,90.08,184.79,Confirmed
2013-03-26,1.8692,"21,03","-0,83",0,73.69,8.8868,90.02,184.66,Confirmed
2013-03-25,1.8902,"21,26","-0,24",0,21.27,8.8889,90.04,184.7,Confirmed
2013-03-24,1.8791,"21,19","-0,61",0,53.84,8.8685,89.84,184.28,Confirmed
2013-03-23,1.884,"21,37","-0,41",0,35.87,8.8168,89.31,183.21,Confirmed
2013-03-22,1.9383,"22,07","0,69",60.86,0,8.782,88.96,182.48,Confirmed
2013-03-21,1.9999,"22,48","-0,83",0,74.14,8.8977,90.13,184.89,Confirmed
2013-03-20,2.0144,"22,65","-0,61",0,53.96,8.8939,90.09,184.81,Confirmed
2013-03-19,2.0228,"22,75","0,05",4.23,0,8.8901,90.06,184.73,Confirmed
2013-03-18,2.0337,"22,88","-0,21",0,18.7,8.8897,90.05,184.72,Confirmed
2013-03-17,2.0409,"22,96","-0,16",0,14.03,8.8893,90.05,184.71,Confirmed
2013-03-16,2.0511,"23,06","-0,15",0,13.06,8.8945,90.1,184.82,Confirmed
2013-03-15,2.0918,"23,50","-0,14",0,12.26,8.9,90.16,184.94,Confirmed
2013-03-14,2.2395,"25,17","-0,30",0,26.7,8.8992,90.15,184.92,Confirmed
2013-03-13,2.3959,"26,93","-1,40",0,124.79,8.8956,90.11,184.84,Confirmed
2013-03-12,2.545,"28,61","-1,92",0,170.85,8.8955,90.11,184.84,Confirmed
2013-03-11,2.5604,"28,78","-1,51",0,134.43,8.8952,90.11,184.84,Confirmed
2013-03-10,2.5607,"28,80","-0,44",0,39.03,8.8916,90.07,184.76,Confirmed
2013-03-09,2.5615,"28,81","0,00",0.04,0,8.8908,90.06,184.74,Confirmed
2013-03-08,2.5791,"29,01","0,00",0.03,0,8.8908,90.06,184.74,Confirmed
2013-03-07,2.6001,"29,25","0,00",0.03,0,8.8903,90.06,184.73,Confirmed
2013-03-06,2.6172,"29,43","-0,26",0,22.75,8.8915,90.07,184.76,Confirmed
2013-03-05,2.7022,"30,38","-0,09",0,8.1,8.8944,90.1,184.82,Confirmed
2013-03-04,2.8028,"31,52","-0,84",0,74.54,8.8935,90.09,184.8,Confirmed
2013-03-03,2.904,"32,65","-1,15",0,102.34,8.8938,90.09,184.81,Confirmed
2013-03-02,3.0092,"33,84","-1,14",0,101.82,8.8936,90.09,184.8,Confirmed
2013-03-01,3.0629,"34,44","-1,16",0,103.2,8.8936,90.09,184.8,Confirmed
2013-02-28,3.1268,"35,16","-0,75",0,66.34,8.8924,90.08,184.78,Confirmed
2013-02-27,3.1699,"35,65","-0,61",0,54.27,8.8921,90.08,184.77,Confirmed
2013-02-26,3.2147,"36,15","-0,51",0,45.42,8.8935,90.09,184.8,Confirmed
2013-02-25,3.2383,"36,40","-0,79",0,70.67,8.8952,90.11,184.83,Confirmed
2013-02-24,3.2644,"36,69","-0,40",0,36.03,8.8964,90.12,184.86,Confirmed
2013-02-23,3.2989,"37,08","-0,49",0,43.7,8.8962,90.12,184.86,Confirmed
2013-02-22,3.3253,"37,39","-0,65",0,58.05,8.8937,90.09,184.8,Confirmed
2013-02-21,3.3459,"37,62","-0,25",0,22.02,8.8946,90.1,184.82,Confirmed
2013-02-20,3.3576,"37,75","-0,18",0,15.89,8.8945,90.1,184.82,Confirmed
2013-02-19,3.377,"37,96","-0,17",0,15.45,8.8962,90.12,184.86,Confirmed
2013-02-18,3.3813,"38,05","-0,12",0,10.62,8.8874,90.03,184.67,Confirmed
2013-02-17,3.3888,"38,13","-0,09",0,8.18,8.8884,90.04,184.69,Confirmed
2013-02-16,3.4089,"38,35","-0,01",0,0.8,8.8884,90.04,184.69,Confirmed
2013-02-15,3.4508,"38,83","-0,20",0,17.43,8.8879,90.03,184.68,Confirmed
2013-02-14,3.4616,"38,92","-0,45",0,40.02,8.895,90.11,184.83,Confirmed
2013-02-13,3.5389,"39,79","-0,38",0,34.09,8.8946,90.1,184.82,Confirmed
2013-02-12,3.5726,"40,17","-0,72",0,63.63,8.8935,90.09,184.8,Confirmed
2013-02-11,3.5949,"40,42","-0,95",0,84.55,8.8933,90.09,184.8,Confirmed
2013-02-10,3.6182,"40,70","-0,24",0,21.39,8.8904,90.06,184.73,Confirmed
2013-02-09,3.6363,"40,91","-0,24",0,20.94,8.888,90.03,184.68,Confirmed
2013-02-08,3.6515,"41,08","-0,19",0,16.57,8.8889,90.04,184.7,Confirmed
2013-02-07,3.6846,"41,45","-0,19",0,16.82,8.8888,90.04,184.7,Confirmed
2013-02-06,3.719,"41,85","-0,49",0,43.2,8.8871,90.02,184.67,Confirmed
2013-02-05,3.7249,"41,92","-0,42",0,36.98,8.8861,90.01,184.65,Confirmed
2013-02-04,3.7391,"42,07","0,00",0.04,0,8.8879,90.03,184.68,Confirmed
2013-02-03,3.7496,"42,19","0,00",0.04,0,8.8883,90.04,184.69,Confirmed
2013-02-02,3.765,"42,37","-0,00",0,0.03,8.8869,90.02,184.66,Confirmed
2013-02-01,3.7709,"42,45","-0,00",0,0.34,8.8838,89.99,184.6,Confirmed
2013-01-31,3.7695,"42,44","0,00",0.04,0,8.8812,89.97,184.54,Confirmed
2013-01-30,3.7827,"42,59","-0,02",0,1.58,8.8826,89.98,184.57,Confirmed
2013-01-29,3.8155,"42,94","-0,10",0,8.51,8.8863,90.02,184.65,Confirmed
2013-01-28,3.8372,"43,18","-0,26",0,22.88,8.8868,90.02,184.66,Confirmed
2013-01-27,3.8717,"43,57","-0,20",0,17.93,8.8866,90.02,184.66,Confirmed
2013-01-26,3.8965,"43,85","-0,36",0,32.15,8.886,90.01,184.64,Confirmed
2013-01-25,3.929,"44,22","-0,36",0,32.34,8.8856,90.01,184.64,Confirmed
2013-01-24,3.9661,"44,64","-0,26",0,23,8.8843,90,184.61,Confirmed
2013-01-23,4.0012,"45,03","-0,44",0,38.93,8.886,90.01,184.64,Confirmed
2013-01-22,4.0313,"45,37","-0,30",0,26.28,8.8858,90.01,184.64,Confirmed
2013-01-21,4.0745,"45,86","-0,55",0,48.97,8.8849,90,184.62,Confirmed
2013-01-20,4.1108,"46,27","-0,54",0,47.6,8.8848,90,184.62,Confirmed
2013-01-19,4.145,"46,65","-0,36",0,31.6,8.8853,90.01,184.63,Confirmed
2013-01-18,4.1829,"47,07","-0,39",0,34.98,8.8861,90.02,184.65,Confirmed
2013-01-17,4.2652,"48,01","-0,54",0,47.71,8.8846,90,184.62,Confirmed
2013-01-16,4.3449,"48,91","-0,92",0,81.81,8.8832,89.99,184.59,Confirmed
2013-01-15,4.3697,"49,21","-0,90",0,79.5,8.879,89.94,184.5,Confirmed
2013-01-14,4.3974,"49,54","-0,64",0,56.41,8.8768,89.92,184.45,Confirmed
2013-01-13,4.4219,"49,82","-0,41",0,36.15,8.8764,89.92,184.44,Confirmed
2013-01-12,4.4383,"50,02","-0,34",0,30.4,8.8736,89.89,184.39,Confirmed
2013-01-11,4.4579,"50,26","-0,42",0,37.62,8.8688,89.84,184.29,Confirmed
2013-01-10,4.4739,"50,51","-0,43",0,38.34,8.8574,89.72,184.05,Confirmed
2013-01-09,4.4926,"50,72","-0,30",0,26.67,8.8585,89.74,184.07,Confirmed
2013-01-08,4.5261,"51,10","-0,17",0,14.7,8.8573,89.72,184.05,Confirmed
2013-01-07,4.4928,"50,79","-0,16",0,13.86,8.8457,89.61,183.81,Confirmed
2013-01-06,4.4514,"50,78","-0,01",0,0.53,8.7658,88.8,182.15,Confirmed
2013-01-05,4.4493,"50,77","0,00",0.04,0,8.7638,88.78,182.1,Confirmed
2013-01-04,4.4496,"50,77","0,00",0.04,0,8.764,88.78,182.11,Confirmed
2013-01-03,4.458,"50,85","0,00",0.05,0,8.7666,88.8,182.16,Confirmed
2013-01-02,4.461,"50,88","0,00",0.08,0,8.7681,88.82,182.19,Confirmed
2013-01-01,4.4549,"50,85","0,06",5.66,0,8.7599,88.74,182.02,Confirmed
2012-12-31,4.4309,"50,59","0,00",0.02,0,8.7582,88.72,181.99,Confirmed
2012-12-30,4.4027,"50,24","0,40",35.02,0,8.7631,88.77,182.09,Confirmed
2012-12-29,4.4068,"50,27","0,47",41.6,0,8.767,88.81,182.17,Confirmed
2012-12-28,4.4101,"50,34","0,00",0.04,0,8.7613,88.75,182.05,Confirmed
2012-12-27,4.4593,"50,54","0,00",0.05,0,8.8238,89.38,183.35,Confirmed
2012-12-26,4.4726,"50,55","0,00",0.16,0,8.8483,89.63,183.86,Confirmed
2012-12-25,4.4145,"50,50","0,20",17.17,0,8.7412,88.55,181.64,Confirmed
2012-12-24,4.4707,"50,49","0,14",12.11,0,8.8548,89.7,184,Confirmed
2012-12-23,4.5149,"50,77","0,00",0.03,0,8.8931,90.09,184.79,Confirmed
2012-12-22,4.5392,"51,04","-0,09",0,8.13,8.8929,90.08,184.79,Confirmed
2012-12-21,4.622,"51,97","-0,25",0,22.28,8.8932,90.09,184.79,Confirmed
2012-12-20,4.7027,"52,89","-0,80",0,71.37,8.8913,90.07,184.75,Confirmed
2012-12-19,4.7831,"53,79","-0,83",0,73.46,8.8922,90.08,184.77,Confirmed
2012-12-18,4.8513,"54,56","-0,94",0,83.34,8.8918,90.07,184.77,Confirmed
2012-12-17,4.9106,"55,24","-0,77",0,68.31,8.8899,90.05,184.72,Confirmed
2012-12-16,4.9491,"55,68","-0,65",0,57.41,8.8892,90.05,184.71,Confirmed
2012-12-15,5.0726,"57,05","-0,50",0,44.02,8.892,90.08,184.77,Confirmed
2012-12-14,5.2025,"58,52","-0,83",0,73.91,8.8902,90.06,184.73,Confirmed
2012-12-13,5.3521,"60,21","-1,71",0,151.72,8.8898,90.05,184.72,Confirmed
2012-12-12,5.4807,"61,65","-1,63",0,144.96,8.8905,90.06,184.74,Confirmed
2012-12-11,5.55,"62,45","-1,26",0,111.94,8.8866,90.02,184.66,Confirmed
2012-12-10,5.5816,"62,80","-0,64",0,56.58,8.8876,90.03,184.68,Confirmed
2012-12-09,5.6587,"63,66","-0,63",0,56.4,8.8886,90.04,184.7,Confirmed
2012-12-08,5.6957,"64,08","-0,95",0,84.76,8.888,90.03,184.68,Confirmed
2012-12-07,5.7071,"64,22","-0,47",0,41.74,8.8875,90.03,184.67,Confirmed
2012-12-06,5.724,"64,40","-0,17",0,14.83,8.8876,90.03,184.68,Confirmed
2012-12-05,5.7297,"64,48","-0,21",0,18.33,8.8854,90.01,184.63,Confirmed
2012-12-04,5.7406,"64,61","-0,17",0,14.9,8.8848,90,184.62,Confirmed
2012-12-03,5.7483,"64,69","-0,30",0,26.37,8.8859,90.01,184.64,Confirmed
2012-12-02,5.7565,"64,80","-0,35",0,31.28,8.8838,89.99,184.6,Confirmed
2012-12-01,5.7716,"64,98","-0,16",0,14.05,8.8822,89.98,184.56,Confirmed
2012-11-30,5.775,"65,02","0,00",0.04,0,8.8818,89.97,184.56,Confirmed
2012-11-29,5.7742,"65,01","0,00",0.02,0,8.8818,89.97,184.56,Confirmed
2012-11-28,5.7712,"64,97","-0,02",0,1.71,8.8826,89.98,184.57,Confirmed
2012-11-27,5.7932,"65,24","-0,18",0,15.86,8.8804,89.96,184.53,Confirmed
2012-11-26,5.8023,"65,25","-0,21",0,18.53,8.8926,90.08,184.78,Confirmed
2012-11-25,5.8643,"65,94","-0,16",0,14.07,8.8931,90.09,184.79,Confirmed
2012-11-24,5.9833,"67,30","-0,77",0,68.5,8.891,90.06,184.75,Confirmed
2012-11-23,6.0966,"68,59","-1,42",0,126.25,8.8884,90.04,184.69,Confirmed
2012-11-22,6.2202,"69,98","-1,43",0,127.26,8.8883,90.04,184.69,Confirmed
2012-11-21,6.3397,"71,33","-1,53",0,136.32,8.8882,90.04,184.69,Confirmed
2012-11-20,6.4632,"72,72","-1,41",0,125.53,8.8878,90.03,184.68,Confirmed
2012-11-19,6.5571,"73,78","-1,49",0,132.67,8.8878,90.03,184.68,Confirmed
2012-11-18,6.6661,"75,00","-1,11",0,98.6,8.888,90.03,184.68,Confirmed
2012-11-17,6.7855,"76,34","-1,25",0,110.74,8.8883,90.04,184.69,Confirmed
2012-11-16,6.9077,"77,71","-1,51",0,134.62,8.8886,90.04,184.7,Confirmed
2012-11-15,7.0148,"78,91","-1,38",0,122.43,8.8893,90.05,184.71,Confirmed
2012-11-14,7.1358,"80,27","-1,13",0,100.16,8.8898,90.05,184.72,Confirmed
2012-11-13,7.2598,"81,66","-1,58",0,140.49,8.8904,90.06,184.74,Confirmed
2012-11-12,7.3559,"82,74","-1,56",0,138.26,8.8898,90.05,184.72,Confirmed
2012-11-11,7.4537,"83,85","-1,36",0,120.58,8.889,90.04,184.71,Confirmed
2012-11-10,7.552,"84,96","-1,21",0,107.18,8.8889,90.04,184.7,Confirmed
2012-11-09,7.6346,"85,88","-1,26",0,112.01,8.89,90.06,184.73,Confirmed
2012-11-08,7.7114,"86,73","-1,03",0,91.58,8.891,90.06,184.75,Confirmed
2012-11-07,7.7833,"87,53","-0,94",0,83.86,8.892,90.07,184.77,Confirmed
2012-11-06,7.8757,"88,57","-0,83",0,73.78,8.892,90.07,184.77,Confirmed
2012-11-05,7.9366,"89,27","-0,96",0,85.7,8.8909,90.06,184.75,Confirmed
2012-11-04,7.9646,"89,58","-0,74",0,66.16,8.8912,90.07,184.75,Confirmed
2012-11-03,8.0049,"90,04","-0,85",0,75.17,8.89,90.05,184.73,Confirmed
2012-11-02,8.077,"90,82","-0,80",0,70.82,8.8934,90.09,184.8,Confirmed
2012-11-01,8.0758,"90,81","-0,71",0,63.59,8.8934,90.09,184.8,Confirmed
2012-10-31,8.0682,"90,81","0,19",17.22,0,8.8842,90,184.61,Confirmed
2012-10-30,8.0663,"90,87","0,16",14.05,0,8.8772,89.92,184.46,Confirmed
2012-10-29,8.0922,"90,92","-0,86",0,76.36,8.9005,90.16,184.94,Confirmed
2012-10-28,8.0603,"90,92","-0,18",0,15.8,8.8649,89.8,184.2,Confirmed
2012-10-27,8.1161,"90,92","0,21",19.06,0,8.9267,90.43,185.49,Confirmed
2012-10-26,8.0868,"90,92","0,12",11.08,0,8.8947,90.1,184.82,Confirmed
2012-10-25,8.0835,"90,88","0,00",0.01,0,8.8947,90.1,184.82,Confirmed
2012-10-24,8.0784,"90,82","0,00",0.01,0,8.8946,90.1,184.82,Confirmed
2012-10-23,8.0751,"90,78","0,06",5.66,0,8.8954,90.11,184.84,Confirmed
2012-10-22,8.0559,"90,55","-0,01",0,0.51,8.8969,90.12,184.87,Confirmed
2012-10-21,8.0701,"90,52","-0,22",0,19.31,8.9151,90.31,185.25,Confirmed
2012-10-20,8.0923,"90,50","0,01",0.46,0,8.9417,90.58,185.8,Confirmed
2012-10-19,8.1044,"90,50","0,00",0.06,0,8.9551,90.71,186.08,Confirmed
2012-10-18,8.1044,"90,50","0,00",0,0,8.9551,90.71,186.08,Confirmed
2012-10-17,8.1044,"90,50","0,00",0,0,8.9551,90.71,186.08,Confirmed
2012-10-16,8.1044,"90,50","0,00",0,0,8.9551,90.71,186.08,Confirmed
2012-10-15,8.0367,"90,50","0,00",0,0,8.8802,89.96,184.52,Confirmed
2012-10-14,8.1044,"90,50","0,00",0,0,8.9551,90.71,186.08,Confirmed
2012-10-13,8.1044,"90,50","0,00",0,0,8.9551,90.71,186.08,Confirmed
2012-10-12,8.1029,"90,50","0,00",0,0,8.9534,90.7,186.04,Confirmed
2012-10-11,8.1044,"90,50","0,00",0,0,8.9551,90.71,186.08,Confirmed
2012-10-10,8.1052,"90,51","0,00",0,0,8.9551,90.71,186.08,Confirmed
2012-10-09,8.1053,"90,51","0,00",0,0,8.9551,90.71,186.08,Confirmed
2012-10-08,8.0894,"90,47","0,00",0,0,8.9419,90.58,185.81,Confirmed
2012-10-07,8.0975,"90,42","0,04",3.88,0,8.9551,90.71,186.08,Confirmed
2012-10-06,8.0926,"90,39","0,06",5.01,0,8.9534,90.7,186.05,Confirmed
2012-10-05,8.0785,"90,34","0,03",2.84,0,8.9418,90.58,185.8,Confirmed
2012-10-04,8.0684,"90,24","0,06",5.47,0,8.9416,90.58,185.8,Confirmed
2012-10-03,8.0567,"90,13","0,23",20.17,0,8.9393,90.55,185.75,Confirmed
2012-10-02,8.0442,"90,06","0,03",2.48,0,8.9323,90.48,185.61,Confirmed
2012-10-01,8.0526,"90,04","0,23",20.81,0,8.9434,90.6,185.84,Confirmed
2012-09-30,7.2901,"89,78","0,27",22.03,0,8.1195,82.25,168.72,Confirmed
2012-09-29,7.2693,"89,57","0,29",23.54,0,8.1159,82.21,168.64,Confirmed
2012-09-28,7.2505,"89,34","0,26",21.37,0,8.1156,82.21,168.63,Confirmed
2012-09-27,7.2507,"89,15","0,23",18.34,0,8.1331,82.39,169,Confirmed
2012-09-26,7.222,"88,91","0,22",17.54,0,8.1225,82.28,168.78,Confirmed
2012-09-25,7.2181,"88,71","0,24",19.4,0,8.1372,82.43,169.08,Confirmed
2012-09-24,7.1813,"88,47","0,25",19.93,0,8.1169,82.22,168.66,Confirmed
2012-09-23,7.1552,"88,24","0,48",38.63,0,8.1087,82.14,168.49,Confirmed
2012-09-22,7.1362,"88,01","0,48",38.57,0,8.1088,82.14,168.49,Confirmed
2012-09-21,7.1147,"87,79","0,47",37.76,0,8.1045,82.1,168.41,Confirmed
2012-09-20,7.105,"87,68","0,22",18.13,0,8.1035,82.09,168.38,Confirmed
2012-09-19,7.077,"87,37","-0,07",0,5.71,8.1,82.05,168.31,Confirmed
2012-09-18,7.0879,"87,48","-0,06",0,4.48,8.1023,82.08,168.36,Confirmed
2012-09-17,7.0807,"87,38","-0,04",0,3.21,8.1035,82.09,168.38,Confirmed
2012-09-16,7.0553,"87,14","0,47",38.44,0,8.0967,82.02,168.24,Confirmed
2012-09-15,7.033,"86,89","0,48",38.48,0,8.0943,81.99,168.19,Confirmed
2012-09-14,7.0157,"86,65","0,20",15.98,0,8.0967,82.02,168.24,Confirmed
2012-09-13,7.0165,"86,65","-0,05",0,4.21,8.0977,82.03,168.26,Confirmed
2012-09-12,7.0044,"86,46","-0,04",0,3.57,8.1014,82.07,168.34,Confirmed
2012-09-11,6.998,"86,22","-0,04",0,3.01,8.1165,82.22,168.65,Confirmed
2012-09-10,6.9683,"85,99","-0,02",0,1.4,8.104,82.09,168.39,Confirmed
2012-09-09,6.9379,"85,41","0,41",33.19,0,8.1233,82.29,168.8,Confirmed
2012-09-08,6.9191,"85,17","0,37",30.08,0,8.1236,82.29,168.8,Confirmed
2012-09-07,6.892,"84,97","0,25",19.92,0,8.111,82.16,168.54,Confirmed
2012-09-06,6.86,"84,50","0,26",20.73,0,8.1183,82.24,168.69,Confirmed
2012-09-05,6.8156,"84,28","0,28",22.54,0,8.0871,81.92,168.04,Confirmed
2012-09-04,6.7939,"84,03","0,37",30.14,0,8.085,81.9,168,Confirmed
2012-09-03,6.7987,"83,79","0,40",32.34,0,8.1142,82.2,168.61,Confirmed
2012-09-02,6.7896,"83,57","0,40",32.12,0,8.1246,82.3,168.82,Confirmed
2012-09-01,6.7615,"83,24","0,35",28.56,0,8.123,82.28,168.79,Confirmed
2012-08-31,6.7423,"83,00","0,35",28.75,0,8.1232,82.29,168.79,Confirmed
2012-08-30,6.7249,"82,75","0,18",14.34,0,8.1271,82.33,168.88,Confirmed
2012-08-29,6.7056,"82,52","0,28",22.54,0,8.126,82.31,168.85,Confirmed
2012-08-28,6.6857,"82,29","0,26",21.29,0,8.1245,82.3,168.82,Confirmed
2012-08-27,6.6674,"82,05","0,27",22.16,0,8.1256,82.31,168.84,Confirmed
2012-08-26,6.6483,"81,82","0,21",17.15,0,8.1256,82.31,168.84,Confirmed
2012-08-25,6.6278,"81,58","0,20",16.55,0,8.1242,82.3,168.81,Confirmed
2012-08-24,6.5983,"81,35","0,22",17.85,0,8.1108,82.16,168.54,Confirmed
2012-08-23,6.561,"81,12","0,27",21.77,0,8.088,81.93,168.06,Confirmed
2012-08-22,6.536,"80,88","0,27",21.59,0,8.0814,81.86,167.93,Confirmed
2012-08-21,6.523,"80,62","0,29",23.68,0,8.0916,81.97,168.14,Confirmed
2012-08-20,6.4993,"80,33","0,31",24.72,0,8.0911,81.96,168.13,Confirmed
2012-08-19,6.4819,"80,03","0,29",23.25,0,8.0991,82.04,168.29,Confirmed
2012-08-18,6.4459,"79,76","0,26",21.04,0,8.0821,81.87,167.94,Confirmed
2012-08-17,6.4379,"79,49","0,30",24.68,0,8.0994,82.05,168.3,Confirmed
2012-08-16,6.3955,"79,25","0,29",23.3,0,8.0703,81.75,167.7,Confirmed
2012-08-15,6.3816,"78,94","0,28",22.57,0,8.0846,81.9,167.99,Confirmed
2012-08-14,6.3557,"78,62","0,04",3.09,0,8.0837,81.89,167.97,Confirmed
2012-08-13,6.3303,"78,17","0,48",38.96,0,8.0981,82.03,168.27,Confirmed
2012-08-12,6.3023,"77,74","0,54",43.79,0,8.1066,82.12,168.45,Confirmed
2012-08-11,6.2397,"77,27","0,55",44.27,0,8.0749,81.8,167.79,Confirmed
2012-08-10,6.2161,"76,84","0,55",44.86,0,8.0898,81.95,168.1,Confirmed
2012-08-09,6.2026,"76,40","0,55",45.01,0,8.1185,82.24,168.7,Confirmed
2012-08-08,6.1653,"75,96","0,46",37.12,0,8.116,82.21,168.64,Confirmed
2012-08-07,6.1269,"75,53","0,51",41.03,0,8.1124,82.18,168.57,Confirmed
2012-08-06,6.0915,"75,12","0,56",45.31,0,8.1096,82.15,168.51,Confirmed
2012-08-05,6.049,"74,68","0,65",52.74,0,8.0997,82.05,168.31,Confirmed
2012-08-04,6.0062,"74,21","0,65",52.95,0,8.0937,81.99,168.18,Confirmed
2012-08-03,5.9697,"73,77","0,49",40.03,0,8.0925,81.98,168.16,Confirmed
2012-08-02,5.9318,"73,33","0,47",37.85,0,8.0887,81.94,168.08,Confirmed
2012-08-01,5.8919,"72,80","0,26",21.08,0,8.0932,81.98,168.17,Confirmed
2012-07-31,5.8423,"72,37","0,40",32.21,0,8.0722,81.77,167.73,Confirmed
2012-07-30,5.8128,"71,96","0,61",49.63,0,8.0775,81.82,167.84,Confirmed
2012-07-29,5.7762,"71,52","0,57",45.67,0,8.0764,81.81,167.82,Confirmed
2012-07-28,5.7306,"71,07","0,54",43.18,0,8.0635,81.68,167.55,Confirmed
2012-07-27,5.706,"70,64","0,45",36.16,0,8.0779,81.83,167.85,Confirmed
2012-07-26,5.6777,"70,21","0,46",36.87,0,8.0868,81.92,168.04,Confirmed
2012-07-25,5.6431,"69,80","0,47",38.32,0,8.0851,81.9,168,Confirmed
2012-07-24,5.6192,"69,36","0,48",39.02,0,8.101,82.06,168.33,Confirmed
2012-07-23,5.5708,"68,99","0,49",39.61,0,8.0752,81.8,167.8,Confirmed
2012-07-22,5.5255,"68,61","0,53",42.56,0,8.0536,81.58,167.35,Confirmed
2012-07-21,5.4855,"68,00","0,78",62.93,0,8.0672,81.72,167.63,Confirmed
2012-07-20,5.4422,"67,44","0,79",63.82,0,8.0693,81.74,167.67,Confirmed
2012-07-19,5.4031,"66,86","0,78",62.98,0,8.081,81.86,167.92,Confirmed
2012-07-18,5.3698,"66,34","0,54",44.04,0,8.0946,82,168.2,Confirmed
2012-07-17,5.3283,"65,78","0,54",43.99,0,8.1003,82.06,168.32,Confirmed
2012-07-16,5.3028,"65,50","0,31",24.7,0,8.0953,82,168.21,Confirmed
2012-07-15,5.2822,"65,20","0,44",35.58,0,8.1012,82.06,168.34,Confirmed
2012-07-14,5.2517,"64,89","0,48",38.86,0,8.093,81.98,168.17,Confirmed
2012-07-13,5.2249,"64,62","0,48",39.08,0,8.0856,81.91,168.01,Confirmed
2012-07-12,5.1958,"64,35","0,45",36.21,0,8.0743,81.79,167.78,Confirmed
2012-07-11,5.1825,"64,09","0,44",35.53,0,8.0866,81.92,168.03,Confirmed
2012-07-10,5.1645,"63,83","0,39",31.2,0,8.0915,81.97,168.14,Confirmed
2012-07-09,5.1695,"63,79","0,39",31.37,0,8.1044,82.1,168.4,Confirmed
2012-07-08,5.1138,"63,33","0,08",6.72,0,8.0746,81.79,167.78,Confirmed
2012-07-07,5.0914,"63,06","0,00",0,0,8.0736,81.78,167.76,Confirmed
2012-07-06,5.0737,"62,84","0,00",0.01,0,8.0744,81.79,167.78,Confirmed
2012-07-05,5.0834,"62,94","0,03",2.32,0,8.0772,81.82,167.84,Confirmed
2012-07-04,5.0992,"63,03","0,20",16.46,0,8.0896,81.95,168.1,Confirmed
2012-07-03,5.088,"62,92","0,00",0,0,8.086,81.91,168.02,Confirmed
2012-07-02,5.0848,"62,88","0,00",0.01,0,8.0861,81.91,168.02,Confirmed
2012-07-01,5.0768,"62,79","0,08",6.15,0,8.0851,81.9,168,Confirmed
2012-06-30,5.0517,"62,53","0,24",19.02,0,8.0787,81.84,167.87,Confirmed
2012-06-29,4.9727,"61,54","0,10",7.8,0,8.0798,81.85,167.89,Confirmed
2012-06-28,4.9793,"61,60","0,00",0,0,8.0835,81.88,167.97,Confirmed
2012-06-27,4.9806,"61,61","0,00",0,0,8.0837,81.89,167.97,Confirmed
2012-06-26,4.9888,"61,73","0,00",0.04,0,8.0821,81.87,167.94,Confirmed
2012-06-25,4.9584,"61,36","0,00",0,0,8.0801,81.85,167.9,Confirmed
2012-06-24,4.9443,"61,20","0,00",0,0,8.0784,81.83,167.86,Confirmed
2012-06-23,4.9289,"61,02","0,00",0,0,8.0782,81.83,167.86,Confirmed
2012-06-22,4.9165,"60,85","0,00",0.01,0,8.0799,81.85,167.89,Confirmed
2012-06-21,4.9024,"60,67","0,00",0.02,0,8.0809,81.86,167.91,Confirmed
2012-06-20,4.8885,"60,49","0,05",3.71,0,8.0813,81.86,167.92,Confirmed
2012-06-19,4.8278,"59,84","0,62",49.96,0,8.0681,81.73,167.65,Confirmed
